hello now
use broker False
not using broker
initiating discovery client connection
tcp://10.0.0.1:5557
discovery client connection broadcast
dicts {"9": "10.0.0.9", "8": "10.0.0.8"}
pubs {'9': '10.0.0.9', '8': '10.0.0.8'} key 9
key 9 value 10.0.0.9 tcp://10.0.0.9:5556
# starting loop
topic2 ,PUB,9,0,14:23:48.221025,14:23:48.222511,0:00:01.495906,0:00:01.495906
topic2 ,PUB,9,1,14:23:48.232211,14:23:48.233734,0:00:01.507129,0:00:00.011223
topic2 ,PUB,9,2,14:23:48.245891,14:23:48.248190,0:00:01.521585,0:00:00.014456
topic2 ,PUB,9,3,14:23:48.259652,14:23:48.264979,0:00:01.538374,0:00:00.016789
topic2 ,PUB,9,4,14:23:48.287347,14:23:48.291020,0:00:01.564415,0:00:00.026041
topic2 ,PUB,9,5,14:23:48.300080,14:23:48.305034,0:00:01.578429,0:00:00.014014
topic2 ,PUB,9,6,14:23:48.310670,14:23:48.313368,0:00:01.586763,0:00:00.008334
topic2 ,PUB,9,7,14:23:48.329707,14:23:48.332787,0:00:01.606182,0:00:00.019419
topic2 ,PUB,9,8,14:23:48.345200,14:23:48.351982,0:00:01.625377,0:00:00.019195
topic2 ,PUB,9,9,14:23:48.356147,14:23:48.357943,0:00:01.631338,0:00:00.005961
topic2 ,PUB,9,10,14:23:48.366711,14:23:48.376109,0:00:01.649504,0:00:00.018166
topic2 ,PUB,9,11,14:23:48.384439,14:23:48.385930,0:00:01.659325,0:00:00.009821
topic2 ,PUB,9,12,14:23:48.394920,14:23:48.396859,0:00:01.670254,0:00:00.010929
topic2 ,PUB,9,13,14:23:48.408545,14:23:48.411774,0:00:01.685169,0:00:00.014915
topic2 ,PUB,9,14,14:23:48.419087,14:23:48.421150,0:00:01.694545,0:00:00.009376
topic2 ,PUB,9,15,14:23:48.431967,14:23:48.436187,0:00:01.709582,0:00:00.015037
topic2 ,PUB,9,16,14:23:48.449643,14:23:48.452090,0:00:01.725485,0:00:00.015903
topic2 ,PUB,9,17,14:23:48.460178,14:23:48.462498,0:00:01.735893,0:00:00.010408
topic2 ,PUB,9,18,14:23:48.474002,14:23:48.476039,0:00:01.749434,0:00:00.013541
topic2 ,PUB,9,19,14:23:48.484971,14:23:48.486260,0:00:01.759655,0:00:00.010221
topic2 ,PUB,9,20,14:23:48.495881,14:23:48.497638,0:00:01.771033,0:00:00.011378
topic2 ,PUB,9,21,14:23:48.515512,14:23:48.519972,0:00:01.793367,0:00:00.022334
topic2 ,PUB,9,22,14:23:48.531968,14:23:48.533773,0:00:01.807168,0:00:00.013801
topic2 ,PUB,9,23,14:23:48.550721,14:23:48.556172,0:00:01.829567,0:00:00.022399
topic2 ,PUB,9,24,14:23:48.563898,14:23:48.566269,0:00:01.839664,0:00:00.010097
topic2 ,PUB,9,25,14:23:48.574325,14:23:48.585963,0:00:01.859358,0:00:00.019694
topic2 ,PUB,9,26,14:23:48.586367,14:23:48.590446,0:00:01.863841,0:00:00.004483
topic2 ,PUB,9,27,14:23:48.612928,14:23:48.617065,0:00:01.890460,0:00:00.026619
topic2 ,PUB,9,28,14:23:48.632063,14:23:48.635369,0:00:01.908764,0:00:00.018304
topic2 ,PUB,9,29,14:23:48.651621,14:23:48.653433,0:00:01.926828,0:00:00.018064
topic2 ,PUB,9,30,14:23:48.664219,14:23:48.679750,0:00:01.953145,0:00:00.026317
topic2 ,PUB,9,31,14:23:48.696473,14:23:48.709573,0:00:01.982968,0:00:00.029823
topic2 ,PUB,9,32,14:23:48.713678,14:23:48.732683,0:00:02.006078,0:00:00.023110
topic2 ,PUB,9,33,14:23:48.775788,14:23:48.783994,0:00:02.057389,0:00:00.051311
topic2 ,PUB,9,34,14:23:48.818911,14:23:48.821547,0:00:02.094942,0:00:00.037553
topic2 ,PUB,9,35,14:23:48.857245,14:23:48.860928,0:00:02.134323,0:00:00.039381
topic2 ,PUB,9,36,14:23:49.001591,14:23:49.003947,0:00:02.277342,0:00:00.143019
topic2 ,PUB,9,37,14:23:49.012981,14:23:49.014214,0:00:02.287609,0:00:00.010267
topic2 ,PUB,9,38,14:23:49.028130,14:23:49.029667,0:00:02.303062,0:00:00.015453
topic2 ,PUB,9,39,14:23:49.038734,14:23:49.044917,0:00:02.318312,0:00:00.015250
topic2 ,PUB,9,40,14:23:49.051154,14:23:49.054507,0:00:02.327902,0:00:00.009590
topic2 ,PUB,9,41,14:23:49.063127,14:23:49.064924,0:00:02.338319,0:00:00.010417
topic2 ,PUB,9,42,14:23:49.075529,14:23:49.081525,0:00:02.354920,0:00:00.016601
topic2 ,PUB,9,43,14:23:49.088017,14:23:49.092174,0:00:02.365569,0:00:00.010649
topic2 ,PUB,9,44,14:23:49.098881,14:23:49.103288,0:00:02.376683,0:00:00.011114
topic2 ,PUB,9,45,14:23:49.109546,14:23:49.111994,0:00:02.385389,0:00:00.008706
topic2 ,PUB,9,46,14:23:49.120530,14:23:49.122197,0:00:02.395592,0:00:00.010203
topic2 ,PUB,9,47,14:23:49.131751,14:23:49.132714,0:00:02.406109,0:00:00.010517
topic2 ,PUB,9,48,14:23:49.144296,14:23:49.145025,0:00:02.418420,0:00:00.012311
topic2 ,PUB,9,49,14:23:49.156837,14:23:49.157792,0:00:02.431187,0:00:00.012767
topic2 ,PUB,9,50,14:23:49.170178,14:23:49.187764,0:00:02.461159,0:00:00.029972
topic2 ,PUB,9,51,14:23:49.188533,14:23:49.189273,0:00:02.462668,0:00:00.001509
topic2 ,PUB,9,52,14:23:49.203578,14:23:49.205185,0:00:02.478580,0:00:00.015912
topic2 ,PUB,9,53,14:23:49.214830,14:23:49.218422,0:00:02.491817,0:00:00.013237
topic2 ,PUB,9,54,14:23:49.226228,14:23:49.227685,0:00:02.501080,0:00:00.009263
topic2 ,PUB,9,55,14:23:49.253032,14:23:49.256477,0:00:02.529872,0:00:00.028792
topic2 ,PUB,9,56,14:23:49.268404,14:23:49.268924,0:00:02.542319,0:00:00.012447
topic2 ,PUB,9,57,14:23:49.280396,14:23:49.282451,0:00:02.555846,0:00:00.013527
topic2 ,PUB,9,58,14:23:49.291183,14:23:49.292980,0:00:02.566375,0:00:00.010529
topic2 ,PUB,9,59,14:23:49.302476,14:23:49.304565,0:00:02.577960,0:00:00.011585
topic2 ,PUB,9,60,14:23:49.314024,14:23:49.319834,0:00:02.593229,0:00:00.015269
topic2 ,PUB,9,61,14:23:49.333248,14:23:49.334505,0:00:02.607900,0:00:00.014671
topic2 ,PUB,9,62,14:23:49.345826,14:23:49.347710,0:00:02.621105,0:00:00.013205
topic2 ,PUB,9,63,14:23:49.361663,14:23:49.365550,0:00:02.638945,0:00:00.017840
topic2 ,PUB,9,64,14:23:49.373610,14:23:49.374576,0:00:02.647971,0:00:00.009026
topic2 ,PUB,9,65,14:23:49.384997,14:23:49.386603,0:00:02.659998,0:00:00.012027
topic2 ,PUB,9,66,14:23:49.396062,14:23:49.397703,0:00:02.671098,0:00:00.011100
topic2 ,PUB,9,67,14:23:49.409677,14:23:49.410505,0:00:02.683900,0:00:00.012802
topic2 ,PUB,9,68,14:23:49.420301,14:23:49.421438,0:00:02.694833,0:00:00.010933
topic2 ,PUB,9,69,14:23:49.431082,14:23:49.433872,0:00:02.707267,0:00:00.012434
topic2 ,PUB,9,70,14:23:49.442849,14:23:49.446157,0:00:02.719552,0:00:00.012285
topic2 ,PUB,9,71,14:23:49.454343,14:23:49.455980,0:00:02.729375,0:00:00.009823
