Using broker @ tcp://10.0.0.1:5555
0,22:01:48.782180
1,22:01:48.807590
2,22:01:48.824074
3,22:01:48.834897
4,22:01:48.848848
5,22:01:48.870969
6,22:01:48.881780
7,22:01:48.896712
8,22:01:48.912341
9,22:01:48.924451
10,22:01:48.935507
11,22:01:48.948241
12,22:01:48.958927
13,22:01:48.970820
14,22:01:48.981658
15,22:01:48.992557
16,22:01:49.003186
17,22:01:49.014344
18,22:01:49.025178
19,22:01:49.036064
Using broker @ tcp://10.0.0.1:5555
0,22:01:49.410084
1,22:01:49.420590
2,22:01:49.431601
3,22:01:49.442353
4,22:01:49.453781
5,22:01:49.464298
6,22:01:49.475243
7,22:01:49.486044
8,22:01:49.497280
9,22:01:49.507864
10,22:01:49.521866
11,22:01:49.532257
12,22:01:49.549751
13,22:01:49.560235
14,22:01:49.572742
15,22:01:49.583803
16,22:01:49.594456
17,22:01:49.606501
18,22:01:49.618428
19,22:01:49.631835
Using broker @ tcp://10.0.0.1:5555
0,22:54:31.571063
1,22:54:31.582477
2,22:54:31.594672
3,22:54:31.605024
4,22:54:31.615910
5,22:54:31.626977
6,22:54:31.638514
7,22:54:31.649246
8,22:54:31.660392
9,22:54:31.671823
10,22:54:31.682711
11,22:54:31.696355
12,22:54:31.707104
13,22:54:31.719353
14,22:54:31.731875
15,22:54:31.743439
16,22:54:31.757789
17,22:54:31.772354
18,22:54:31.783984
19,22:54:31.795136
Using broker @ tcp://10.0.0.1:5555
0,22:54:31.991826
1,22:54:32.002431
2,22:54:32.013485
3,22:54:32.024984
4,22:54:32.035790
5,22:54:32.047759
6,22:54:32.062170
7,22:54:32.078440
8,22:54:32.089829
9,22:54:32.100575
10,22:54:32.111606
11,22:54:32.122363
12,22:54:32.141717
13,22:54:32.152658
14,22:54:32.164068
15,22:54:32.177006
16,22:54:32.189644
17,22:54:32.200428
18,22:54:32.211484
19,22:54:32.222273
Using broker @ tcp://10.0.0.1:5555
0,22:54:45.428513
1,22:54:45.440318
2,22:54:45.451116
3,22:54:45.461884
4,22:54:45.472809
5,22:54:45.484192
6,22:54:45.495184
7,22:54:45.507097
8,22:54:45.519253
9,22:54:45.530294
10,22:54:45.541267
11,22:54:45.551958
12,22:54:45.562542
13,22:54:45.574767
14,22:54:45.585426
15,22:54:45.596284
16,22:54:45.607669
17,22:54:45.618259
18,22:54:45.628886
19,22:54:45.641386
Using broker @ tcp://10.0.0.1:5555
0,22:54:45.656265
1,22:54:45.668642
2,22:54:45.680451
3,22:54:45.691496
4,22:54:45.704690
5,22:54:45.715946
6,22:54:45.726572
7,22:54:45.737381
8,22:54:45.751884
9,22:54:45.763097
10,22:54:45.774669
11,22:54:45.785879
12,22:54:45.797659
13,22:54:45.808388
14,22:54:45.819215
15,22:54:45.830486
16,22:54:45.841166
17,22:54:45.852190
18,22:54:45.868436
19,22:54:45.879733
