Using broker @ tcp://10.0.0.1:5555
0,22:01:48.971373
1,22:01:48.981905
2,22:01:48.992798
3,22:01:49.003524
4,22:01:49.014958
5,22:01:49.025648
6,22:01:49.036324
7,22:01:49.047040
8,22:01:49.058316
9,22:01:49.069081
10,22:01:49.080875
11,22:01:49.093018
12,22:01:49.103661
13,22:01:49.115567
14,22:01:49.126821
15,22:01:49.138257
16,22:01:49.154317
17,22:01:49.166556
18,22:01:49.180035
19,22:01:49.190462
Using broker @ tcp://10.0.0.1:5555
0,22:01:49.406308
1,22:01:49.417234
2,22:01:49.428182
3,22:01:49.439746
4,22:01:49.451194
5,22:01:49.462560
6,22:01:49.474515
7,22:01:49.485621
8,22:01:49.496586
9,22:01:49.508386
10,22:01:49.522119
11,22:01:49.532697
12,22:01:49.549155
13,22:01:49.559713
14,22:01:49.572053
15,22:01:49.583265
16,22:01:49.594912
17,22:01:49.607004
18,22:01:49.617638
19,22:01:49.631465
Using broker @ tcp://10.0.0.1:5555
0,22:54:31.843782
1,22:54:31.856487
2,22:54:31.867563
3,22:54:31.879035
4,22:54:31.891953
5,22:54:31.904139
6,22:54:31.915186
7,22:54:31.928599
8,22:54:31.941032
9,22:54:31.951926
10,22:54:31.963641
11,22:54:31.979030
12,22:54:31.989745
13,22:54:32.000550
14,22:54:32.011286
15,22:54:32.022903
16,22:54:32.033467
17,22:54:32.043913
18,22:54:32.062577
19,22:54:32.081711
Using broker @ tcp://10.0.0.1:5555
0,22:54:32.118959
1,22:54:32.130033
2,22:54:32.142831
3,22:54:32.155925
4,22:54:32.166771
5,22:54:32.178892
6,22:54:32.189910
7,22:54:32.200368
8,22:54:32.211877
9,22:54:32.223047
10,22:54:32.234238
11,22:54:32.246480
12,22:54:32.258739
13,22:54:32.272480
14,22:54:32.285042
15,22:54:32.296796
16,22:54:32.307796
17,22:54:32.318667
18,22:54:32.330668
19,22:54:32.344587
Using broker @ tcp://10.0.0.1:5555
0,22:54:45.311798
1,22:54:45.325930
2,22:54:45.336807
3,22:54:45.366373
4,22:54:45.380197
5,22:54:45.391101
6,22:54:45.402447
7,22:54:45.416451
8,22:54:45.428073
9,22:54:45.438739
10,22:54:45.458420
11,22:54:45.469874
12,22:54:45.482053
13,22:54:45.494933
14,22:54:45.506555
15,22:54:45.517203
16,22:54:45.527903
17,22:54:45.538953
18,22:54:45.549746
19,22:54:45.560388
Using broker @ tcp://10.0.0.1:5555
0,22:54:45.746721
1,22:54:45.758020
2,22:54:45.768829
3,22:54:45.780888
4,22:54:45.796592
5,22:54:45.807334
6,22:54:45.818811
7,22:54:45.831585
8,22:54:45.842946
9,22:54:45.853633
10,22:54:45.870366
11,22:54:45.881664
12,22:54:45.893345
13,22:54:45.903933
14,22:54:45.916196
15,22:54:45.928943
16,22:54:45.939816
17,22:54:45.951731
18,22:54:45.962780
19,22:54:45.975162
