hello now
use broker True
using broker tcp://10.0.0.1:5556
# starting loop
topic0 ,PUB,1,0,22:49:39.243873,22:49:39.251895,0:00:01.612036,0:00:01.612036
topic0 ,PUB,1,1,22:49:39.254532,22:49:39.262203,0:00:01.622344,0:00:00.010308
topic0 ,PUB,1,2,22:49:39.265041,22:49:39.273181,0:00:01.633322,0:00:00.010978
topic0 ,PUB,1,3,22:49:39.276132,22:49:39.284310,0:00:01.644451,0:00:00.011129
topic0 ,PUB,1,4,22:49:39.286677,22:49:39.293729,0:00:01.653870,0:00:00.009419
topic0 ,PUB,1,5,22:49:39.297457,22:49:39.322852,0:00:01.682993,0:00:00.029123
topic0 ,PUB,1,6,22:49:39.316801,22:49:39.325788,0:00:01.685929,0:00:00.002936
topic0 ,PUB,1,7,22:49:39.328912,22:49:39.337075,0:00:01.697216,0:00:00.011287
topic0 ,PUB,1,8,22:49:39.339596,22:49:39.347093,0:00:01.707234,0:00:00.010018
topic0 ,PUB,1,9,22:49:39.350779,22:49:39.357837,0:00:01.717978,0:00:00.010744
topic0 ,PUB,1,10,22:49:39.362615,22:49:39.371314,0:00:01.731455,0:00:00.013477
topic0 ,PUB,1,11,22:49:39.373179,22:49:39.381935,0:00:01.742076,0:00:00.010621
topic0 ,PUB,1,12,22:49:39.383591,22:49:39.395338,0:00:01.755479,0:00:00.013403
topic0 ,PUB,1,13,22:49:39.394352,22:49:39.401748,0:00:01.761889,0:00:00.006410
topic0 ,PUB,1,14,22:49:39.406395,22:49:39.425137,0:00:01.785278,0:00:00.023389
topic0 ,PUB,1,15,22:49:39.418046,22:49:39.437492,0:00:01.797633,0:00:00.012355
topic0 ,PUB,1,16,22:49:39.434051,22:49:39.447843,0:00:01.807984,0:00:00.010351
topic0 ,PUB,1,17,22:49:39.447117,22:49:39.454372,0:00:01.814513,0:00:00.006529
topic0 ,PUB,1,18,22:49:39.458579,22:49:39.467983,0:00:01.828124,0:00:00.013611
topic0 ,PUB,1,19,22:49:39.469046,22:49:39.479614,0:00:01.839755,0:00:00.011631
topic0 ,PUB,1,20,22:49:39.479225,22:49:39.499985,0:00:01.860126,0:00:00.020371
topic0 ,PUB,1,21,22:49:39.494311,22:49:39.508183,0:00:01.868324,0:00:00.008198
topic0 ,PUB,1,22,22:49:39.507829,22:49:39.517635,0:00:01.877776,0:00:00.009452
topic0 ,PUB,1,23,22:49:39.518652,22:49:39.543031,0:00:01.903172,0:00:00.025396
topic0 ,PUB,1,24,22:49:39.528981,22:49:39.554840,0:00:01.914981,0:00:00.011809
topic0 ,PUB,1,25,22:49:39.540213,22:49:39.563361,0:00:01.923502,0:00:00.008521
topic0 ,PUB,1,26,22:49:39.550953,22:49:39.563418,0:00:01.923559,0:00:00.000057
topic0 ,PUB,1,27,22:49:39.561961,22:49:39.572664,0:00:01.932805,0:00:00.009246
topic0 ,PUB,1,28,22:49:39.573061,22:49:39.590240,0:00:01.950381,0:00:00.017576
topic0 ,PUB,1,29,22:49:39.583426,22:49:39.598783,0:00:01.958924,0:00:00.008543
topic0 ,PUB,1,30,22:49:39.594099,22:49:39.616280,0:00:01.976421,0:00:00.017497
topic0 ,PUB,1,31,22:49:39.605416,22:49:39.621662,0:00:01.981803,0:00:00.005382
topic0 ,PUB,1,32,22:49:39.616363,22:49:39.629425,0:00:01.989566,0:00:00.007763
topic0 ,PUB,1,33,22:49:39.629118,22:49:39.642323,0:00:02.002464,0:00:00.012898
topic0 ,PUB,1,34,22:49:39.639857,22:49:39.647394,0:00:02.007535,0:00:00.005071
topic0 ,PUB,1,35,22:49:39.650691,22:49:39.658328,0:00:02.018469,0:00:00.010934
topic0 ,PUB,1,36,22:49:39.661701,22:49:39.668151,0:00:02.028292,0:00:00.009823
topic0 ,PUB,1,37,22:49:39.673809,22:49:39.689203,0:00:02.049344,0:00:00.021052
topic0 ,PUB,1,38,22:49:39.685649,22:49:39.697044,0:00:02.057185,0:00:00.007841
topic0 ,PUB,1,39,22:49:39.696991,22:49:39.702843,0:00:02.062984,0:00:00.005799
topic0 ,PUB,1,40,22:49:39.707319,22:49:39.719435,0:00:02.079576,0:00:00.016592
topic0 ,PUB,1,41,22:49:39.718489,22:49:39.742001,0:00:02.102142,0:00:00.022566
topic0 ,PUB,1,42,22:49:39.741052,22:49:39.750175,0:00:02.110316,0:00:00.008174
topic0 ,PUB,1,43,22:49:39.751811,22:49:39.758920,0:00:02.119061,0:00:00.008745
topic0 ,PUB,1,44,22:49:39.763948,22:49:39.771405,0:00:02.131546,0:00:00.012485
topic0 ,PUB,1,45,22:49:39.775092,22:49:39.782433,0:00:02.142574,0:00:00.011028
topic0 ,PUB,1,46,22:49:39.785451,22:49:39.793522,0:00:02.153663,0:00:00.011089
topic0 ,PUB,1,47,22:49:39.796713,22:49:39.806428,0:00:02.166569,0:00:00.012906
topic0 ,PUB,1,48,22:49:39.807735,22:49:39.829766,0:00:02.189907,0:00:00.023338
topic0 ,PUB,1,49,22:49:39.818396,22:49:39.838899,0:00:02.199040,0:00:00.009133
topic0 ,PUB,1,50,22:49:39.829469,22:49:39.841538,0:00:02.201679,0:00:00.002639
topic0 ,PUB,1,51,22:49:39.841093,22:49:39.851541,0:00:02.211682,0:00:00.010003
topic0 ,PUB,1,52,22:49:39.851405,22:49:39.857822,0:00:02.217963,0:00:00.006281
topic0 ,PUB,1,53,22:49:39.862583,22:49:39.879821,0:00:02.239962,0:00:00.021999
topic0 ,PUB,1,54,22:49:39.873093,22:49:39.885498,0:00:02.245639,0:00:00.005677
topic0 ,PUB,1,55,22:49:39.884843,22:49:39.899006,0:00:02.259147,0:00:00.013508
topic0 ,PUB,1,56,22:49:39.896569,22:49:39.905857,0:00:02.265998,0:00:00.006851
topic0 ,PUB,1,57,22:49:39.907202,22:49:39.916761,0:00:02.276902,0:00:00.010904
topic0 ,PUB,1,58,22:49:39.917804,22:49:39.928296,0:00:02.288437,0:00:00.011535
topic0 ,PUB,1,59,22:49:39.929350,22:49:39.939182,0:00:02.299323,0:00:00.010886
topic0 ,PUB,1,60,22:49:39.940139,22:49:39.954952,0:00:02.315093,0:00:00.015770
topic0 ,PUB,1,61,22:49:39.950814,22:49:39.964982,0:00:02.325123,0:00:00.010030
topic0 ,PUB,1,62,22:49:39.962643,22:49:39.971025,0:00:02.331166,0:00:00.006043
topic0 ,PUB,1,63,22:49:39.973760,22:49:39.987352,0:00:02.347493,0:00:00.016327
topic0 ,PUB,1,64,22:49:39.984253,22:49:39.993229,0:00:02.353370,0:00:00.005877
topic0 ,PUB,1,65,22:49:40.001433,22:49:40.025668,0:00:02.385809,0:00:00.032439
topic0 ,PUB,1,66,22:49:40.012974,22:49:40.034656,0:00:02.394797,0:00:00.008988
topic0 ,PUB,1,67,22:49:40.023734,22:49:40.034814,0:00:02.394955,0:00:00.000158
topic0 ,PUB,1,68,22:49:40.036141,22:49:40.055666,0:00:02.415807,0:00:00.020852
topic0 ,PUB,1,69,22:49:40.047060,22:49:40.066590,0:00:02.426731,0:00:00.010924
topic0 ,PUB,1,70,22:49:40.057633,22:49:40.077391,0:00:02.437532,0:00:00.010801
topic0 ,PUB,1,71,22:49:40.074083,22:49:40.086970,0:00:02.447111,0:00:00.009579
topic0 ,PUB,1,72,22:49:40.086032,22:49:40.092807,0:00:02.452948,0:00:00.005837
topic0 ,PUB,1,73,22:49:40.096592,22:49:40.104554,0:00:02.464695,0:00:00.011747
topic0 ,PUB,1,74,22:49:40.107387,22:49:40.115321,0:00:02.475462,0:00:00.010767
topic0 ,PUB,1,75,22:49:40.117820,22:49:40.125261,0:00:02.485402,0:00:00.009940
