leader change b'1'
lead_broker from zk: ip IP: 10.0.0.1
use broker True
finished creating socket
using broker tcp://10.0.0.1:5556
# starting loop
topic1 ,PUB,2,0,15:50:24.603038,15:50:24.621059,0:00:01.517654,0:00:01.517654
topic1 ,PUB,2,1,15:50:24.617626,15:50:24.630478,0:00:01.527073,0:00:00.009419
topic1 ,PUB,2,2,15:50:24.631820,15:50:24.671180,0:00:01.567775,0:00:00.040702
topic1 ,PUB,2,3,15:50:24.653721,15:50:24.704559,0:00:01.601154,0:00:00.033379
topic1 ,PUB,2,4,15:50:24.678711,15:50:24.751705,0:00:01.648300,0:00:00.047146
topic1 ,PUB,2,5,15:50:24.724922,15:50:24.787704,0:00:01.684299,0:00:00.035999
topic1 ,PUB,2,6,15:50:24.797969,15:50:24.813894,0:00:01.710489,0:00:00.026190
topic1 ,PUB,2,7,15:50:24.835664,15:50:24.847117,0:00:01.743712,0:00:00.033223
topic1 ,PUB,2,8,15:50:24.870199,15:50:24.889151,0:00:01.785746,0:00:00.042034
topic1 ,PUB,2,9,15:50:24.893353,15:50:24.907055,0:00:01.803650,0:00:00.017904
topic1 ,PUB,2,10,15:50:24.905275,15:50:24.943876,0:00:01.840471,0:00:00.036821
topic1 ,PUB,2,11,15:50:24.956055,15:50:24.988722,0:00:01.885317,0:00:00.044846
topic1 ,PUB,2,12,15:50:25.057040,15:50:25.081030,0:00:01.977625,0:00:00.092308
topic1 ,PUB,2,13,15:50:25.100718,15:50:25.113718,0:00:02.010313,0:00:00.032688
topic1 ,PUB,2,14,15:50:25.143388,15:50:25.161505,0:00:02.058100,0:00:00.047787
topic1 ,PUB,2,15,15:50:25.201469,15:50:25.219005,0:00:02.115600,0:00:00.057500
topic1 ,PUB,2,16,15:50:25.237546,15:50:25.248800,0:00:02.145395,0:00:00.029795
topic1 ,PUB,2,17,15:50:25.302418,15:50:25.319970,0:00:02.216565,0:00:00.071170
topic1 ,PUB,2,18,15:50:25.349025,15:50:25.368498,0:00:02.265093,0:00:00.048528
topic1 ,PUB,2,19,15:50:25.364176,15:50:25.380548,0:00:02.277143,0:00:00.012050
topic1 ,PUB,2,20,15:50:25.378738,15:50:25.406225,0:00:02.302820,0:00:00.025677
topic1 ,PUB,2,21,15:50:25.392875,15:50:25.423524,0:00:02.320119,0:00:00.017299
topic1 ,PUB,2,22,15:50:25.417056,15:50:25.427165,0:00:02.323760,0:00:00.003641
topic1 ,PUB,2,23,15:50:25.428955,15:50:25.445830,0:00:02.342425,0:00:00.018665
topic1 ,PUB,2,24,15:50:25.441358,15:50:25.461151,0:00:02.357746,0:00:00.015321
topic1 ,PUB,2,25,15:50:25.457007,15:50:25.483437,0:00:02.380032,0:00:00.022286
topic1 ,PUB,2,26,15:50:25.471793,15:50:25.489277,0:00:02.385872,0:00:00.005840
topic1 ,PUB,2,27,15:50:25.484192,15:50:25.524890,0:00:02.421485,0:00:00.035613
topic1 ,PUB,2,28,15:50:25.497325,15:50:25.526396,0:00:02.422991,0:00:00.001506
topic1 ,PUB,2,29,15:50:25.510202,15:50:25.527720,0:00:02.424315,0:00:00.001324
topic1 ,PUB,2,30,15:50:25.527772,15:50:25.548800,0:00:02.445395,0:00:00.021080
topic1 ,PUB,2,31,15:50:25.540637,15:50:25.562270,0:00:02.458865,0:00:00.013470
