hello now
Using broker @ tcp://10.0.0.1:5555
0,14:47:26.351623
1,14:47:26.364308
2,14:47:26.374674
3,14:47:26.384960
4,14:47:26.396531
5,14:47:26.409367
6,14:47:26.420172
7,14:47:26.436686
8,14:47:26.450070
9,14:47:26.462047
10,14:47:26.472854
11,14:47:26.483716
12,14:47:26.495160
13,14:47:26.509949
14,14:47:26.525106
15,14:47:26.535797
16,14:47:26.550417
17,14:47:26.561101
18,14:47:26.580664
19,14:47:26.591565
20,14:47:26.602275
21,14:47:26.612885
22,14:47:26.623439
23,14:47:26.634817
24,14:47:26.645219
25,14:47:26.659467
26,14:47:26.675428
27,14:47:26.689544
28,14:47:26.700189
29,14:47:26.712924
30,14:47:26.724065
31,14:47:26.740523
32,14:47:26.754273
33,14:47:26.770772
34,14:47:26.784867
35,14:47:26.795838
36,14:47:26.806479
37,14:47:26.818186
38,14:47:26.829203
39,14:47:26.843777
40,14:47:26.858319
41,14:47:26.869636
42,14:47:26.880342
43,14:47:26.893000
44,14:47:26.913312
45,14:47:26.925731
46,14:47:26.936340
47,14:47:26.946768
48,14:47:26.958283
49,14:47:26.972139
50,14:47:26.989246
51,14:47:26.999989
52,14:47:27.010702
53,14:47:27.022490
54,14:47:27.041073
55,14:47:27.052752
56,14:47:27.063990
57,14:47:27.075470
58,14:47:27.086840
59,14:47:27.097906
60,14:47:27.108537
61,14:47:27.121530
62,14:47:27.138312
63,14:47:27.149022
64,14:47:27.159830
65,14:47:27.170523
66,14:47:27.182403
67,14:47:27.193019
68,14:47:27.203838
69,14:47:27.214409
70,14:47:27.226564
71,14:47:27.238833
72,14:47:27.249823
73,14:47:27.261756
74,14:47:27.277252
75,14:47:27.288274
76,14:47:27.299472
77,14:47:27.319994
78,14:47:27.331466
79,14:47:27.343741
80,14:47:27.354926
81,14:47:27.365646
82,14:47:27.379894
83,14:47:27.392481
84,14:47:27.408001
85,14:47:27.418879
86,14:47:27.440911
87,14:47:27.451556
88,14:47:27.469438
89,14:47:27.481047
90,14:47:27.495788
91,14:47:27.509005
92,14:47:27.519974
93,14:47:27.533654
94,14:47:27.545636
95,14:47:27.556350
96,14:47:27.568962
97,14:47:27.579577
98,14:47:27.590571
99,14:47:27.601443
100,14:47:27.613799
101,14:47:27.624687
102,14:47:27.635588
103,14:47:27.646829
104,14:47:27.658422
105,14:47:27.671568
106,14:47:27.685161
107,14:47:27.696247
108,14:47:27.706955
109,14:47:27.717684
110,14:47:27.728986
111,14:47:27.740090
112,14:47:27.752400
113,14:47:27.772912
114,14:47:27.783708
115,14:47:27.794707
116,14:47:27.805396
117,14:47:27.821183
118,14:47:27.837088
119,14:47:27.849547
120,14:47:27.860322
121,14:47:27.872019
122,14:47:27.882891
123,14:47:27.901849
124,14:47:27.912378
125,14:47:27.922759
126,14:47:27.933358
127,14:47:27.945939
128,14:47:27.957255
129,14:47:27.967749
130,14:47:27.985346
131,14:47:27.995725
132,14:47:28.006416
133,14:47:28.021011
134,14:47:28.032180
135,14:47:28.043924
136,14:47:28.054338
137,14:47:28.065627
138,14:47:28.079504
139,14:47:28.089939
140,14:47:28.100639
141,14:47:28.115667
142,14:47:28.129148
143,14:47:28.140125
144,14:47:28.151869
145,14:47:28.162585
146,14:47:28.173212
147,14:47:28.184786
148,14:47:28.195403
149,14:47:28.206221
150,14:47:28.217596
151,14:47:28.228453
152,14:47:28.244950
153,14:47:28.257195
154,14:47:28.268298
155,14:47:28.281058
156,14:47:28.293749
157,14:47:28.308572
158,14:47:28.319796
159,14:47:28.330445
160,14:47:28.341056
161,14:47:28.352286
162,14:47:28.362856
163,14:47:28.374384
164,14:47:28.385504
165,14:47:28.396960
166,14:47:28.407971
167,14:47:28.429029
168,14:47:28.440872
169,14:47:28.451576
170,14:47:28.462553
171,14:47:28.473296
172,14:47:28.483971
173,14:47:28.496786
174,14:47:28.507611
175,14:47:28.525911
176,14:47:28.536606
177,14:47:28.548660
178,14:47:28.560511
179,14:47:28.571671
180,14:47:28.582469
181,14:47:28.592984
182,14:47:28.605381
183,14:47:28.619620
184,14:47:28.632133
185,14:47:28.644337
186,14:47:28.665435
187,14:47:28.675748
188,14:47:28.686350
189,14:47:28.696774
190,14:47:28.708499
191,14:47:28.719690
192,14:47:28.730316
193,14:47:28.743745
194,14:47:28.758269
195,14:47:28.773650
196,14:47:28.785573
197,14:47:28.796114
198,14:47:28.807264
199,14:47:28.821237
