hello now
use broker False
not using broker
initiating discovery client connection
tcp://10.0.0.1:5557
discovery client connection broadcast
dicts {"3": "10.0.0.4"}
pubs {'3': '10.0.0.4'} key 3
key 3 value 10.0.0.4 tcp://10.0.0.4:5556
# starting loop
# starting loop
topic2 ,PUB,3,0,23:40:39.610713,23:40:39.613621,0:00:01.791577,0:00:01.791577
topic2 ,PUB,3,1,23:40:39.624193,23:40:39.630073,0:00:01.808029,0:00:00.016452
topic2 ,PUB,3,2,23:40:39.634782,23:40:39.638752,0:00:01.816708,0:00:00.008679
topic2 ,PUB,3,3,23:40:39.645585,23:40:39.650091,0:00:01.828047,0:00:00.011339
topic2 ,PUB,3,4,23:40:39.656230,23:40:39.660449,0:00:01.838405,0:00:00.010358
topic2 ,PUB,3,5,23:40:39.666909,23:40:39.671731,0:00:01.849687,0:00:00.011282
topic2 ,PUB,3,6,23:40:39.677261,23:40:39.681024,0:00:01.858980,0:00:00.009293
topic2 ,PUB,3,7,23:40:39.689856,23:40:39.694805,0:00:01.872761,0:00:00.013781
topic2 ,PUB,3,8,23:40:39.700512,23:40:39.707841,0:00:01.885797,0:00:00.013036
topic2 ,PUB,3,9,23:40:39.711574,23:40:39.718352,0:00:01.896308,0:00:00.010511
topic2 ,PUB,3,10,23:40:39.723022,23:40:39.728912,0:00:01.906868,0:00:00.010560
topic2 ,PUB,3,11,23:40:39.734187,23:40:39.738920,0:00:01.916876,0:00:00.010008
topic2 ,PUB,3,12,23:40:39.745920,23:40:39.750428,0:00:01.928384,0:00:00.011508
topic2 ,PUB,3,13,23:40:39.756608,23:40:39.760383,0:00:01.938339,0:00:00.009955
topic2 ,PUB,3,14,23:40:39.767239,23:40:39.771717,0:00:01.949673,0:00:00.011334
topic2 ,PUB,3,15,23:40:39.778666,23:40:39.783359,0:00:01.961315,0:00:00.011642
topic2 ,PUB,3,16,23:40:39.789179,23:40:39.794440,0:00:01.972396,0:00:00.011081
topic2 ,PUB,3,17,23:40:39.800028,23:40:39.806048,0:00:01.984004,0:00:00.011608
topic2 ,PUB,3,18,23:40:39.811193,23:40:39.815674,0:00:01.993630,0:00:00.009626
topic2 ,PUB,3,19,23:40:39.822245,23:40:39.831818,0:00:02.009774,0:00:00.016144
