hello now
leader change b'3'
lead_broker from zk: ip IP: 10.0.0.1
Using broker @ tcp://10.0.0.1:5555
0,15:24:20.151424
leader change b'3'
1,15:24:20.167251
2,15:24:20.178320
3,15:24:20.192782
lead_broker from zk: ip IP: 10.0.0.1
4,15:24:20.206751
Using broker @ tcp://10.0.0.1:5555
5,15:24:20.248857
6,15:24:20.259819
7,15:24:20.276206
8,15:24:20.295451
9,15:24:20.321696
10,15:24:20.337019
11,15:24:20.349270
12,15:24:20.378747
13,15:24:20.394436
14,15:24:20.407004
15,15:24:20.421254
16,15:24:20.434049
17,15:24:20.445908
18,15:24:20.460561
19,15:24:20.474639
20,15:24:20.486320
21,15:24:20.497256
22,15:24:20.509690
23,15:24:20.522576
24,15:24:20.534463
25,15:24:20.547291
26,15:24:20.558702
27,15:24:20.570301
28,15:24:20.581479
29,15:24:20.610444
30,15:24:20.626545
31,15:24:20.645417
32,15:24:20.659948
33,15:24:20.670637
34,15:24:20.682422
35,15:24:20.697131
36,15:24:20.710237
37,15:24:20.723068
38,15:24:20.734944
39,15:24:20.747272
40,15:24:20.763269
41,15:24:20.783724
42,15:24:20.798606
43,15:24:20.812048
44,15:24:20.826275
45,15:24:20.843346
46,15:24:20.855052
47,15:24:20.869221
48,15:24:20.881683
49,15:24:20.896298
50,15:24:20.915338
51,15:24:20.930245
52,15:24:20.943025
53,15:24:20.958445
54,15:24:20.972295
55,15:24:20.988633
56,15:24:21.011510
57,15:24:21.034708
58,15:24:21.048691
59,15:24:21.067102
60,15:24:21.081611
61,15:24:21.100845
62,15:24:21.122612
63,15:24:21.135436
64,15:24:21.149429
65,15:24:21.173368
66,15:24:21.188204
67,15:24:21.209900
68,15:24:21.230988
69,15:24:21.243377
70,15:24:21.287319
71,15:24:21.301366
72,15:24:21.317134
73,15:24:21.347610
74,15:24:21.361240
75,15:24:21.380246
76,15:24:21.398754
77,15:24:21.418623
78,15:24:21.431682
79,15:24:21.451438
80,15:24:21.492870
81,15:24:21.513456
82,15:24:21.539760
83,15:24:21.557144
84,15:24:21.570034
85,15:24:21.583967
86,15:24:21.598372
87,15:24:21.615225
88,15:24:21.635619
89,15:24:21.652516
90,15:24:21.676701
91,15:24:21.694491
92,15:24:21.711973
93,15:24:21.727162
94,15:24:21.739433
95,15:24:21.790785
96,15:24:21.821329
97,15:24:21.885262
98,15:24:21.916673
99,15:24:21.947026
100,15:24:21.960901
101,15:24:21.984554
102,15:24:21.998600
103,15:24:22.019543
104,15:24:22.034450
105,15:24:22.052557
106,15:24:22.065608
107,15:24:22.077828
108,15:24:22.091875
109,15:24:22.103713
110,15:24:22.118075
111,15:24:22.134898
112,15:24:22.146965
113,15:24:22.160205
114,15:24:22.172113
115,15:24:22.184579
116,15:24:22.197262
117,15:24:22.210350
118,15:24:22.222699
119,15:24:22.235485
120,15:24:22.249195
121,15:24:22.270155
122,15:24:22.282110
123,15:24:22.296171
124,15:24:22.310528
125,15:24:22.324381
126,15:24:22.336399
127,15:24:22.348165
128,15:24:22.360037
129,15:24:22.379474
130,15:24:22.392660
131,15:24:22.405763
132,15:24:22.429179
133,15:24:22.441592
134,15:24:22.454354
135,15:24:22.466838
136,15:24:22.480958
137,15:24:22.494859
138,15:24:22.506967
139,15:24:22.518349
140,15:24:22.530194
141,15:24:22.541624
142,15:24:22.554711
143,15:24:22.567088
144,15:24:22.582374
145,15:24:22.601734
146,15:24:22.616076
147,15:24:22.632437
148,15:24:22.644053
149,15:24:22.656087
150,15:24:22.669339
151,15:24:22.699692
152,15:24:22.711255
153,15:24:22.723363
154,15:24:22.738822
155,15:24:22.759930
156,15:24:22.771980
157,15:24:22.786710
158,15:24:22.798446
159,15:24:22.815945
160,15:24:22.831045
161,15:24:22.843970
162,15:24:22.856469
163,15:24:22.868348
164,15:24:22.879759
165,15:24:22.892269
166,15:24:22.921235
167,15:24:22.935743
168,15:24:22.957278
169,15:24:22.975793
170,15:24:22.989461
171,15:24:23.005721
172,15:24:23.018853
173,15:24:23.032583
174,15:24:23.049697
175,15:24:23.065339
176,15:24:23.082471
177,15:24:23.095857
178,15:24:23.113055
179,15:24:23.137572
180,15:24:23.156241
181,15:24:23.179444
182,15:24:23.191247
183,15:24:23.203147
184,15:24:23.214535
185,15:24:23.226440
186,15:24:23.253929
187,15:24:23.267485
188,15:24:23.279633
189,15:24:23.291505
190,15:24:23.306867
191,15:24:23.351665
192,15:24:23.366305
193,15:24:23.379961
194,15:24:23.391890
195,15:24:23.413136
196,15:24:23.425109
197,15:24:23.438717
198,15:24:23.450547
199,15:24:23.461959
